Date,Close
1984-03-13,75.83
1984-03-14,74.61
1984-03-15,75.5
1984-03-16,78.11
1984-03-19,76.38
1984-03-20,76.74
1984-03-21,76.97
1984-03-22,76.58
1984-03-23,75.76
1984-03-26,75.16
1984-03-27,75.25
1984-03-28,76.33
1984-03-29,76.68
1984-03-30,77.32
1984-04-02,78.02
1984-04-03,77.96
1984-04-04,77.7
1984-04-05,77.33
1984-04-06,76.4
1984-04-09,75.62
1984-04-10,75.75
1984-04-11,74.81
1984-04-12,75.1
1984-04-13,75.84
1984-04-16,75.27
1984-04-17,75.38
1984-04-18,75.07
1984-04-19,74.62
1984-04-24,73.72
1984-04-25,74.37
1984-04-26,75.11
1984-04-27,74.96
1984-05-01,74.51
1984-05-02,74.76
1984-05-03,74.98
1984-05-04,76.04
1984-05-07,75.98
1984-05-08,76.31
1984-05-09,77.14
1984-05-10,76.33
1984-05-11,75.49
1984-05-14,75.61
1984-05-15,75.89
1984-05-16,76.15
1984-05-17,76.31
1984-05-18,75.94
1984-05-21,75.85
1984-05-22,74.64
1984-05-23,73.63
1984-05-24,72.32
1984-05-25,69.83
1984-05-28,71.38
1984-05-29,71.58
1984-05-30,69.46
1984-06-01,70.33
1984-06-04,71.85
1984-06-05,71.16
1984-06-06,71.13
1984-06-07,70.8
1984-06-08,70.92
1984-06-12,69.84
1984-06-13,69.39
1984-06-14,68.98
1984-06-15,68.14
1984-06-18,66.96
1984-06-19,67.84
1984-06-20,67.42
1984-06-21,67.9
1984-06-22,68.88
1984-06-25,69.73
1984-06-26,69.52
1984-06-27,70.3
1984-06-28,70.34
1984-06-29,71.09
1984-07-02,70.87
1984-07-03,70.99
1984-07-04,71.32
1984-07-05,71.97
1984-07-06,70.96
1984-07-09,70.86
1984-07-10,70.79
1984-07-11,69.04
1984-07-12,67.99
1984-07-13,68.93
1984-07-16,69.02
1984-07-17,68.9
1984-07-18,68.17
1984-07-19,67.39
1984-07-20,67.33
1984-07-23,65.04
1984-07-24,65.73
1984-07-25,65.91
1984-07-26,67.68
1984-07-27,67.08
1984-07-30,67.33
1984-07-31,67.88
1984-08-01,68.63
1984-08-02,69.78
1984-08-03,72.01
1984-08-06,73.05
1984-08-07,72.25
1984-08-08,74.35
1984-08-09,73.37
1984-08-10,75.49
1984-08-13,73.44
1984-08-14,73.98
1984-08-15,73.37
1984-08-16,72.93
1984-08-17,73.19
1984-08-20,73.27
1984-08-21,74.24
1984-08-22,75.17
1984-08-23,76.18
1984-08-24,76.4
1984-08-27,75.61
1984-08-28,75.51
1984-08-29,75.96
1984-08-30,75.3
1984-08-31,75.55
1984-09-03,76.06
1984-09-04,75.69
1984-09-05,75.65
1984-09-06,76.03
1984-09-07,76.84
1984-09-10,75.51
1984-09-11,77.17
1984-09-12,77.14
1984-09-13,77.93
1984-09-14,79.33
1984-09-17,78.83
1984-09-18,80.22
1984-09-19,80.26
1984-09-20,80.34
1984-09-21,79.48
1984-09-24,79.16
1984-09-25,79.77
1984-09-26,81.32
1984-09-27,81.48
1984-09-28,80.97
1984-10-01,79.93
1984-10-02,79.95
1984-10-03,79.28
1984-10-04,79.45
1984-10-05,80.39
1984-10-08,80.89
1984-10-09,81.68
1984-10-10,81.59
1984-10-11,82.45
1984-10-12,82.71
1984-10-15,83.36
1984-10-17,82.1
1984-10-18,82.53
1984-10-19,83.92
1984-10-22,84.94
1984-10-23,84.83
1984-10-24,84.42
1984-10-25,84.67
1984-10-26,83.95
1984-10-29,83.6
1984-10-30,83.54
1984-10-31,84
1984-11-01,84.1
1984-11-02,83.94
1984-11-05,83.41
1984-11-06,83.85
1984-11-07,82.65
1984-11-08,82.87
1984-11-09,83.62
1984-11-12,83.02
1984-11-13,83.42
1984-11-14,82.39
1984-11-15,80.75
1984-11-16,81.67
1984-11-19,79.94
1984-11-20,80.29
1984-11-21,80.24
1984-11-22,80.51
1984-11-23,81.86
1984-11-26,82.14
1984-11-27,82.67
1984-11-28,83.56
1984-11-29,82.85
1984-11-30,82.89
1984-12-03,83.48
1984-12-04,83.62
1984-12-05,83.31
1984-12-06,82.44
1984-12-07,83.05
1984-12-10,82.41
1984-12-11,82.81
1984-12-12,83.03
1984-12-13,83.13
1984-12-14,83.44
1984-12-17,84.05
1984-12-18,85.34
1984-12-19,85.81
1984-12-20,85.3
1984-12-21,85.28
1984-12-27,85.25
1984-12-28,85.75
1985-01-02,88.22
1985-01-03,85.99
1985-01-04,86.87
1985-01-07,87.76
1985-01-08,87.73
1985-01-09,87.01
1985-01-10,87.71
1985-01-11,87.94
1985-01-14,87.09
1985-01-15,88.72
1985-01-16,88.67
1985-01-17,88.75
1985-01-18,88.21
1985-01-21,89.15
1985-01-22,90.93
1985-01-23,91.02
1985-01-24,90.8
1985-01-25,90.58
1985-01-28,89.97
1985-01-29,88.94
1985-01-30,90.79
1985-01-31,90.4
1985-02-01,90.36
1985-02-04,89.43
1985-02-05,91.26
1985-02-06,91.48
1985-02-08,91.24
1985-02-11,91.61
1985-02-12,89.88
1985-02-13,91.62
1985-02-14,92.89
1985-02-15,92.63
1985-02-18,92.79
1985-02-19,93.49
1985-02-20,94.25
1985-02-21,94.64
1985-02-22,94.27
1985-02-25,93.11
1985-02-26,92.09
1985-02-27,92.32
1985-02-28,92.42
1985-03-01,93.89
1985-03-04,95.64
1985-03-05,96.18
1985-03-06,96.33
1985-03-07,95.18
1985-03-08,96.1
1985-03-11,95.84
1985-03-12,97.27
1985-03-13,97.26
1985-03-14,97.3
1985-03-15,96.91
1985-03-18,96.24
1985-03-19,95.15
1985-03-20,95.92
1985-03-21,95.79
1985-03-22,95.7
1985-03-25,94.62
1985-03-26,94.67
1985-03-27,94.84
1985-03-28,94.76
1985-03-29,93.73
1985-04-01,93.5
1985-04-02,93.68
1985-04-03,93.48
1985-04-04,93.86
1985-04-09,94.12
1985-04-10,94.65
1985-04-11,94.72
1985-04-12,95.27
1985-04-15,95.79
1985-04-16,95.56
1985-04-17,95.09
1985-04-18,94.95
1985-04-19,94.67
1985-04-22,95.01
1985-04-23,94.18
1985-04-24,94.76
1985-04-25,94.89
1985-04-26,95.72
1985-04-29,95.19
1985-05-01,95.42
1985-05-02,94.88
1985-05-03,95.39
1985-05-06,95.56
1985-05-07,95.03
1985-05-08,94.58
1985-05-09,93.71
1985-05-10,94.5
1985-05-13,94.54
1985-05-14,93.85
1985-05-15,93.4
1985-05-17,93.03
1985-05-20,93.67
1985-05-21,94.29
1985-05-22,94.31
1985-05-23,94.24
1985-05-24,93.71
1985-05-28,94.65
1985-05-29,94.64
1985-05-30,94.77
1985-05-31,94.43
1985-06-03,95.61
1985-06-04,95.23
1985-06-05,95.99
1985-06-06,95.49
1985-06-07,96.41
1985-06-10,95.89
1985-06-11,96.41
1985-06-12,95.42
1985-06-13,93.64
1985-06-14,93.79
1985-06-17,94.3
1985-06-18,94.6
1985-06-19,94.36
1985-06-20,94.24
1985-06-21,94.27
1985-06-24,93.99
1985-06-25,94.37
1985-06-26,93.75
1985-06-27,94.59
1985-06-28,95.29
1985-07-01,95.77
1985-07-02,96.75
1985-07-03,97.39
1985-07-04,97.7
1985-07-05,98.83
1985-07-08,98.92
1985-07-09,97.69
1985-07-10,97.36
1985-07-11,98.8
1985-07-12,98.28
1985-07-15,98.05
1985-07-16,97.8
1985-07-17,98.58
1985-07-18,99.13
1985-07-19,100.04
1985-07-22,99.95
1985-07-23,100.22
1985-07-24,100.48
1985-07-25,100.55
1985-07-26,100.32
1985-07-29,99.44
1985-07-30,99.28
1985-07-31,99.49
1985-08-01,100.47
1985-08-02,100.68
1985-08-05,99.92
1985-08-06,100.02
1985-08-07,98.88
1985-08-08,98.51
1985-08-12,97.74
1985-08-13,98.25
1985-08-15,98.57
1985-08-16,97.77
1985-08-19,98.06
1985-08-20,99.38
1985-08-21,99.3
1985-08-22,99.55
1985-08-23,99.04
1985-08-26,99.2
1985-08-27,99.68
1985-08-28,99.09
1985-08-29,99.7
1985-08-30,100.14
1985-09-02,100.74
1985-09-03,100.71
1985-09-04,99.98
1985-09-05,100.37
1985-09-06,100.86
1985-09-09,100.5
1985-09-10,100.49
1985-09-11,100.45
1985-09-12,100.36
1985-09-13,99.87
1985-09-16,99.46
1985-09-17,100.12
1985-09-18,100.01
1985-09-19,101.15
1985-09-20,101.35
1985-09-23,100.18
1985-09-24,99.44
1985-09-25,99.05
1985-09-26,96.87
1985-09-27,97.91
1985-09-30,98.62
1985-10-01,98.41
1985-10-02,98.95
1985-10-03,98.57
1985-10-04,97.29
1985-10-07,95.82
1985-10-08,95.8
1985-10-09,97.25
1985-10-10,96.69
1985-10-11,96.82
1985-10-14,97.69
1985-10-15,98.49
1985-10-16,98.32
1985-10-17,98.89
1985-10-18,99.36
1985-10-21,99.13
1985-10-22,99.25
1985-10-23,100.43
1985-10-24,102.58
1985-10-25,102.9
1985-10-28,102.46
1985-10-29,102.55
1985-10-30,103.19
1985-10-31,103.25
1985-11-01,103.77
1985-11-04,104.67
1985-11-05,105.68
1985-11-06,107.44
1985-11-07,106.77
1985-11-08,106.8
1985-11-11,107.66
1985-11-12,108.49
1985-11-13,108.44
1985-11-14,107.62
1985-11-15,108
1985-11-18,108.23
1985-11-19,109.21
1985-11-20,110.1
1985-11-21,111.23
1985-11-22,110.74
1985-11-25,110.5
1985-11-26,110.43
1985-11-27,111.62
1985-11-28,111.92
1985-11-29,112.42
1985-12-02,110.94
1985-12-03,109.62
1985-12-04,110.66
1985-12-05,111.98
1985-12-06,111.17
1985-12-09,110.91
1985-12-10,110.01
1985-12-11,110.32
1985-12-12,110.7
1985-12-13,111.38
1985-12-16,112.87
1985-12-17,112.4
1985-12-18,114.23
1985-12-19,115.35
1985-12-20,117.71
1985-12-23,119.33
1985-12-24,118.38
1985-12-30,121.5
1986-01-02,121.22
1986-01-03,125.6
1986-01-06,125.13
1986-01-07,124.98
1986-01-08,126.5
1986-01-09,123.56
1986-01-10,123.83
1986-01-13,121.62
1986-01-14,122.62
1986-01-15,124.53
1986-01-16,125.98
1986-01-17,125.45
1986-01-20,124.22
1986-01-21,124.49
1986-01-22,123.07
1986-01-23,118.52
1986-01-24,121.62
1986-01-27,122.19
1986-01-28,120.99
1986-01-29,120.02
1986-01-30,117.77
1986-01-31,119.53
1986-02-03,121.25
1986-02-04,122.5
1986-02-05,122.01
1986-02-06,121.61
1986-02-07,120.55
1986-02-10,121.1
1986-02-11,120.05
1986-02-12,119.15
1986-02-13,118.36
1986-02-14,118.78
1986-02-17,118.59
1986-02-18,118.23
1986-02-19,116.47
1986-02-20,115.73
1986-02-21,115.54
1986-02-24,114.3
1986-02-25,112.54
1986-02-26,112.92
1986-02-27,111.84
1986-02-28,112.4
1986-03-03,111.3
1986-03-04,114.46
1986-03-05,116.63
1986-03-06,117.83
1986-03-07,117.89
1986-03-10,119.76
1986-03-11,119.94
1986-03-12,121.18
1986-03-13,121.11
1986-03-14,120.46
1986-03-17,119.83
1986-03-18,120.48
1986-03-19,120.98
1986-03-20,121.63
1986-03-21,121.2
1986-03-24,120.66
1986-03-25,120.08
1986-03-26,121.09
1986-03-27,122.43
1986-04-01,124.17
1986-04-02,124.25
1986-04-03,124.96
1986-04-04,124.55
1986-04-07,124.83
1986-04-08,123.49
1986-04-09,124.03
1986-04-10,123.38
1986-04-11,123.84
1986-04-14,125.98
1986-04-15,124.17
1986-04-16,125.27
1986-04-17,125.85
1986-04-18,124.87
1986-04-21,124.49
1986-04-22,124.48
1986-04-23,122.66
1986-04-24,122.6
1986-04-25,122.5
1986-04-28,118.41
1986-04-29,120.12
1986-05-01,118.83
1986-05-02,118.59
1986-05-05,118.25
1986-05-06,119.75
1986-05-07,117.4
1986-05-09,115.99
1986-05-12,114.87
1986-05-13,113.94
1986-05-14,115.4
1986-05-15,116.26
1986-05-16,115.68
1986-05-20,117.11
1986-05-21,120.39
1986-05-22,127.7
1986-05-23,127.5
1986-05-26,126.03
1986-05-27,125.09
1986-05-28,126.17
1986-05-29,126.03
1986-05-30,126.14
1986-06-02,126.59
1986-06-03,125.22
1986-06-04,125.93
1986-06-05,124.64
1986-06-06,124.14
1986-06-09,124.19
1986-06-10,123.62
1986-06-11,123.85
1986-06-12,124.28
1986-06-13,124.35
1986-06-16,125.91
1986-06-17,125.85
1986-06-18,125.24
1986-06-19,125.14
1986-06-20,125.07
1986-06-23,125.37
1986-06-24,124.36
1986-06-25,124.95
1986-06-27,124.59
1986-06-30,123.63
1986-07-01,122.49
1986-07-02,123.68
1986-07-03,124.79
1986-07-04,124.71
1986-07-07,124.47
1986-07-08,122.36
1986-07-09,123.77
1986-07-10,124.38
1986-07-11,125.02
1986-07-14,123.89
1986-07-15,122.7
1986-07-16,121.84
1986-07-17,121.77
1986-07-18,121.35
1986-07-21,119.83
1986-07-22,118.71
1986-07-23,119.08
1986-07-24,118.29
1986-07-25,118.61
1986-07-28,118.98
1986-07-29,117.69
1986-07-30,118.72
1986-07-31,119.01
1986-08-01,120.13
1986-08-04,120.54
1986-08-05,121.52
1986-08-06,120.57
1986-08-07,120.59
1986-08-08,122.31
1986-08-11,124.09
1986-08-12,125
1986-08-13,125.83
1986-08-14,125.53
1986-08-15,121.08
1986-08-18,121.92
1986-08-19,121.69
1986-08-20,121.48
1986-08-21,122.37
1986-08-22,120.61
1986-08-25,119.05
1986-08-26,120
1986-08-27,121.74
1986-08-28,120.59
1986-08-29,120.43
1986-09-01,122.51
1986-09-02,123.93
1986-09-03,123.79
1986-09-04,124.91
1986-09-05,125.28
1986-09-08,123.31
1986-09-09,123.91
1986-09-10,123.02
1986-09-11,122.51
1986-09-12,119.04
1986-09-15,119.65
1986-09-16,117.48
1986-09-17,117.11
1986-09-18,115.89
1986-09-19,114.98
1986-09-22,117.16
1986-09-23,119.15
1986-09-24,118.91
1986-09-25,117.89
1986-09-26,116.33
1986-09-29,113.41
1986-09-30,115.25
1986-10-01,116.55
1986-10-02,117
1986-10-03,115.74
1986-10-06,115.66
1986-10-07,116.55
1986-10-08,117.72
1986-10-09,115.97
1986-10-10,114.74
1986-10-13,113.34
1986-10-14,114.13
1986-10-15,113.99
1986-10-16,114.21
1986-10-17,114.29
1986-10-20,113.15
1986-10-22,112.74
1986-10-23,112.58
1986-10-24,114.21
1986-10-27,113.85
1986-10-28,113.45
1986-10-29,112.12
1986-10-30,116.01
1986-10-31,116.06
1986-11-03,116.43
1986-11-04,115.85
1986-11-05,115.56
1986-11-06,116.78
1986-11-07,118.26
1986-11-10,117.85
1986-11-11,118.67
1986-11-12,118.01
1986-11-13,116.54
1986-11-14,115.85
1986-11-17,115.02
1986-11-18,116.19
1986-11-19,115.85
1986-11-20,117.26
1986-11-21,117.91
1986-11-24,119.41
1986-11-25,118.05
1986-11-26,118.24
1986-11-27,118.68
1986-11-28,118.99
1986-12-01,117.86
1986-12-02,118.79
1986-12-03,119.74
1986-12-04,119.05
1986-12-05,118.86
1986-12-08,119.07
1986-12-09,119.25
1986-12-10,118.81
1986-12-11,120.02
1986-12-12,119.34
1986-12-15,117.22
1986-12-16,116.76
1986-12-17,115.76
1986-12-18,115.46
1986-12-19,116.54
1986-12-22,116.84
1986-12-23,115.53
1986-12-24,115.43
1986-12-29,114.76
1986-12-30,114.69
1987-01-02,114.66
1987-01-05,114.82
1987-01-06,113.99
1987-01-07,114.33
1987-01-08,111.63
1987-01-09,109.71
1987-01-12,107.53
1987-01-13,107.93
1987-01-14,108.9
1987-01-15,110.25
1987-01-16,110.92
1987-01-19,109.08
1987-01-20,109.32
1987-01-21,108.88
1987-01-22,108.72
1987-01-23,108.67
1987-01-26,105.93
1987-01-27,105.61
1987-01-28,103.1
1987-01-29,104.91
1987-01-30,106.75
1987-02-02,105.74
1987-02-03,104.66
1987-02-04,104.38
1987-02-05,105.04
1987-02-06,105.14
1987-02-09,103.85
1987-02-10,103.82
1987-02-11,104.74
1987-02-12,105.92
1987-02-13,105.68
1987-02-16,105.35
1987-02-17,106.08
1987-02-18,106.8
1987-02-19,107.31
1987-02-20,107.99
1987-02-23,106.76
1987-02-24,106.88
1987-02-25,107.2
1987-02-26,106.76
1987-02-27,106.16
1987-03-02,106.76
1987-03-03,104.9
1987-03-04,106.22
1987-03-05,107.44
1987-03-06,107.31
1987-03-09,107.35
1987-03-10,107.64
1987-03-11,109.19
1987-03-12,109.85
1987-03-13,110.62
1987-03-16,109.5
1987-03-17,109.48
1987-03-18,108.83
1987-03-19,108.87
1987-03-20,109.49
1987-03-23,110.12
1987-03-24,109.49
1987-03-25,108.35
1987-03-26,108.58
1987-03-27,109.95
1987-03-30,108.99
1987-03-31,109.62
1987-04-01,110
1987-04-02,112.04
1987-04-03,112.17
1987-04-06,115.2
1987-04-07,116.16
1987-04-08,116.17
1987-04-09,115.07
1987-04-10,113.12
1987-04-13,112.54
1987-04-14,110.92
1987-04-15,112.01
1987-04-16,112.98
1987-04-21,111.68
1987-04-22,112.97
1987-04-23,112.03
1987-04-24,110.92
1987-04-27,108.47
1987-04-28,110.2
1987-04-29,109.67
1987-05-01,109.31
1987-05-04,108.49
1987-05-05,108.4
1987-05-06,109.92
1987-05-07,110.81
1987-05-08,111.12
1987-05-11,111.97
1987-05-12,111.34
1987-05-13,111.4
1987-05-14,111.3
1987-05-15,111.12
1987-05-18,111.1
1987-05-19,111.66
1987-05-20,109.05
1987-05-21,109.81
1987-05-22,109.08
1987-05-25,108.43
1987-05-26,109.21
1987-05-27,109
1987-05-29,109.15
1987-06-01,109.25
1987-06-02,107.74
1987-06-03,108.09
1987-06-04,108.8
1987-06-05,108.25
1987-06-09,108.16
1987-06-10,108.49
1987-06-11,108.64
1987-06-12,108.9
1987-06-15,109.95
1987-06-16,110.85
1987-06-17,112.53
1987-06-18,112.21
1987-06-19,113.5
1987-06-22,115.4
1987-06-23,115.25
1987-06-24,115
1987-06-25,117.14
1987-06-26,117.6
1987-06-29,117.91
1987-06-30,117.56
1987-07-01,116.39
1987-07-02,117.84
1987-07-03,119.28
1987-07-06,120.27
1987-07-07,119.92
1987-07-08,119.38
1987-07-09,118.6
1987-07-10,118.9
1987-07-13,119.49
1987-07-14,120.24
1987-07-15,120.02
1987-07-16,121.59
1987-07-17,123.3
1987-07-20,123.1
1987-07-21,123.64
1987-07-22,122.37
1987-07-23,121.6
1987-07-24,121.72
1987-07-27,121.96
1987-07-28,122.06
1987-07-29,122.96
1987-07-30,124.67
1987-07-31,124.14
1987-08-03,122.65
1987-08-04,124.95
1987-08-05,126.73
1987-08-06,127.51
1987-08-07,128.53
1987-08-10,129.3
1987-08-11,129.8
1987-08-12,128.45
1987-08-13,128.24
1987-08-14,127.8
1987-08-17,128.02
1987-08-18,124.97
1987-08-19,125.43
1987-08-20,126.6
1987-08-21,127.15
1987-08-24,127.24
1987-08-25,128.24
1987-08-26,128.2
1987-08-27,125.86
1987-08-28,125.12
1987-08-31,123.57
1987-09-01,124.7
1987-09-02,122.52
1987-09-03,122.15
1987-09-04,121.14
1987-09-07,119.05
1987-09-08,120.51
1987-09-09,120.96
1987-09-10,122.39
1987-09-11,121.72
1987-09-14,123.95
1987-09-15,123.44
1987-09-16,122.01
1987-09-17,120.45
1987-09-18,120.76
1987-09-21,120.55
1987-09-22,118.86
1987-09-23,121.93
1987-09-24,120.05
1987-09-25,120.52
1987-09-28,121.57
1987-09-29,121.61
1987-09-30,121.3
1987-10-01,121.67
1987-10-02,121.66
1987-10-05,122.01
1987-10-06,120.68
1987-10-07,119.39
1987-10-08,119.72
1987-10-09,118.01
1987-10-12,116.52
1987-10-13,117.44
1987-10-14,115.23
1987-10-15,112.77
1987-10-16,112.12
1987-10-19,98.67
1987-10-20,92.83
1987-10-21,101.38
1987-10-22,94.04
1987-10-23,94.25
1987-10-26,85.51
1987-10-27,88.29
1987-10-28,83.04
1987-10-29,83.25
1987-10-30,87.91
1987-11-02,85.45
1987-11-03,80.89
1987-11-04,77.83
1987-11-05,77.64
1987-11-06,77.88
1987-11-09,72.33
1987-11-10,69.14
1987-11-11,77.32
1987-11-12,84.05
1987-11-13,81.74
1987-11-16,84.98
1987-11-17,81.66
1987-11-18,82.59
1987-11-19,80.47
1987-11-20,77.27
1987-11-23,79.6
1987-11-24,81.35
1987-11-25,79.39
1987-11-26,77.95
1987-11-27,77.58
1987-11-30,72.27
1987-12-01,74.54
1987-12-02,73.78
1987-12-03,74.18
1987-12-04,71.94
1987-12-07,73.13
1987-12-08,73.41
1987-12-09,73.48
1987-12-10,71.96
1987-12-11,73.68
1987-12-14,75.1
1987-12-15,78.15
1987-12-16,79.42
1987-12-17,78.5
1987-12-18,77.63
1987-12-21,79.22
1987-12-22,78.87
1987-12-23,80.39
1987-12-24,81.31
1987-12-28,76.89
1987-12-29,77.83
1987-12-30,77.87
1988-01-04,76.82
1988-01-05,82.18
1988-01-06,81.73
1988-01-07,81.13
1988-01-08,81.58
1988-01-11,78.15
1988-01-12,78
1988-01-13,76.17
1988-01-14,76.95
1988-01-15,80.96
1988-01-18,81.29
1988-01-19,79.26
1988-01-20,78.94
1988-01-21,78.35
1988-01-22,78.95
1988-01-25,78.91
1988-01-26,79.33
1988-01-27,79.08
1988-01-28,79.14
1988-01-29,79.94
1988-02-01,81.05
1988-02-02,80.25
1988-02-03,80.45
1988-02-04,80.57
1988-02-05,80.75
1988-02-08,79.26
1988-02-09,80.02
1988-02-10,79.76
1988-02-11,80.73
1988-02-12,82.24
1988-02-15,84.5
1988-02-16,85.73
1988-02-17,86.36
1988-02-18,86.14
1988-02-19,85.68
1988-02-22,85.55
1988-02-24,85.83
1988-02-25,87.2
1988-02-26,86.61
1988-02-29,87.58
1988-03-01,88.78
1988-03-02,90.83
1988-03-03,90.74
1988-03-04,90.51
1988-03-07,90.09
1988-03-08,91.65
1988-03-09,93.03
1988-03-10,93.11
1988-03-11,91.93
1988-03-14,91.67
1988-03-15,92.51
1988-03-16,92.71
1988-03-17,93.51
1988-03-18,95.54
1988-03-21,95.03
1988-03-22,95.9
1988-03-23,96.8
1988-03-24,94.28
1988-03-25,92.98
1988-03-28,90.05
1988-03-29,93
1988-03-30,91.99
1988-03-31,91.48
1988-04-05,93.13
1988-04-06,94.43
1988-04-07,96.35
1988-04-08,95.53
1988-04-11,96.95
1988-04-12,96.84
1988-04-13,97.29
1988-04-14,95.9
1988-04-15,95.27
1988-04-18,94.89
1988-04-19,96.17
1988-04-20,95.52
1988-04-21,95.37
1988-04-22,94.47
1988-04-25,94.69
1988-04-26,95.15
1988-04-27,96.16
1988-04-28,95.23
1988-04-29,94.85
1988-05-02,93.96
1988-05-03,94.15
1988-05-04,94.45
1988-05-05,93.82
1988-05-06,94.14
1988-05-09,92.93
1988-05-10,91.9
1988-05-11,89.19
1988-05-13,90.49
1988-05-16,91.47
1988-05-17,93.01
1988-05-18,91.96
1988-05-19,90.98
1988-05-20,91.31
1988-05-24,90.94
1988-05-25,92.49
1988-05-26,92.58
1988-05-27,92.09
1988-05-30,92.72
1988-05-31,93.56
1988-06-01,94.54
1988-06-02,94.12
1988-06-03,95.44
1988-06-06,95.9
1988-06-07,95.03
1988-06-08,96.11
1988-06-09,97.87
1988-06-10,98.33
1988-06-13,97.93
1988-06-14,99.86
1988-06-15,100.29
1988-06-16,99.19
1988-06-17,99.53
1988-06-20,99.18
1988-06-21,100.49
1988-06-22,102.68
1988-06-23,103
1988-06-24,104.12
1988-06-27,102.96
1988-06-28,103.07
1988-06-29,104.43
1988-06-30,104.57
1988-07-01,104.79
1988-07-04,105.6
1988-07-05,106.5
1988-07-06,106.87
1988-07-07,105.93
1988-07-08,106.37
1988-07-11,105.62
1988-07-12,104.73
1988-07-13,104.8
1988-07-14,105.16
1988-07-15,106.83
1988-07-18,106.28
1988-07-19,106.18
1988-07-20,107.56
1988-07-21,107.19
1988-07-22,106.48
1988-07-25,106.67
1988-07-26,108.32
1988-07-27,108.95
1988-07-28,108.04
1988-07-29,109.34
1988-08-01,110.41
1988-08-02,110.23
1988-08-03,110.84
1988-08-04,111.78
1988-08-05,112.52
1988-08-08,112.4
1988-08-09,112.81
1988-08-10,109.71
1988-08-11,107.4
1988-08-12,107.69
1988-08-15,106.32
1988-08-16,105.15
1988-08-17,107.86
1988-08-18,108.26
1988-08-19,108.56
1988-08-22,106.92
1988-08-23,104.89
1988-08-24,105.6
1988-08-25,103.39
1988-08-26,103.99
1988-08-29,103.5
1988-08-30,103.52
1988-08-31,104.79
1988-09-01,103.32
1988-09-02,104.14
1988-09-05,105.38
1988-09-06,105.96
1988-09-07,106.02
1988-09-08,105.45
1988-09-09,105.63
1988-09-12,106.12
1988-09-13,106.33
1988-09-14,107.41
1988-09-15,107.9
1988-09-16,106.51
1988-09-19,106.62
1988-09-20,106.72
1988-09-21,107.55
1988-09-22,107.42
1988-09-23,107.03
1988-09-26,107.49
1988-09-27,107.36
1988-09-28,107.9
1988-09-29,109.05
1988-09-30,109.63
1988-10-03,108.49
1988-10-04,109.2
1988-10-05,110.13
1988-10-06,110.59
1988-10-07,111.19
1988-10-10,112.32
1988-10-11,111.77
1988-10-12,109.68
1988-10-13,110.78
1988-10-14,111.68
1988-10-17,111.46
1988-10-18,111.41
1988-10-19,112.37
1988-10-20,111.76
1988-10-21,111.55
1988-10-24,111.21
1988-10-25,112.19
1988-10-26,112.8
1988-10-27,112.35
1988-10-28,113.29
1988-10-31,112.84
1988-11-01,113.16
1988-11-02,112.62
1988-11-03,112.3
1988-11-04,111.98
1988-11-07,110.21
1988-11-08,111.85
1988-11-09,110.35
1988-11-10,109.32
1988-11-11,107.3
1988-11-14,106.68
1988-11-15,106.67
1988-11-16,106.81
1988-11-17,106.18
1988-11-18,106.55
1988-11-21,105.98
1988-11-22,106.75
1988-11-23,108.22
1988-11-24,108.63
1988-11-25,107.59
1988-11-28,107.01
1988-11-29,107.47
1988-11-30,109.17
1988-12-01,108.54
1988-12-02,108.23
1988-12-05,109.02
1988-12-06,110.3
1988-12-07,111.64
1988-12-08,110.5
1988-12-09,110.54
1988-12-12,111.53
1988-12-13,111.22
1988-12-14,111.11
1988-12-15,112.15
1988-12-16,113.13
1988-12-19,114.94
1988-12-20,115.28
1988-12-21,114.93
1988-12-22,115.32
1988-12-23,115.58
1988-12-27,117.24
1988-12-28,117.08
1988-12-29,117.68
1989-01-02,119.53
1989-01-03,118.6
1989-01-04,119.14
1989-01-05,119.49
1989-01-06,119.44
1989-01-09,118.94
1989-01-10,118.19
1989-01-11,118.06
1989-01-12,119.27
1989-01-13,120.61
1989-01-16,120.51
1989-01-17,119.02
1989-01-18,118.81
1989-01-19,120.29
1989-01-20,120.9
1989-01-23,121.39
1989-01-24,121.04
1989-01-25,121.59
1989-01-26,121.84
1989-01-27,122.93
1989-01-30,122.1
1989-01-31,120.88
1989-02-01,120.33
1989-02-02,120.89
1989-02-03,122.29
1989-02-06,121.69
1989-02-07,122.81
1989-02-08,123.83
1989-02-09,123.53
1989-02-10,122.9
1989-02-13,120.95
1989-02-14,121.79
1989-02-15,120.6
1989-02-16,121.34
1989-02-17,122.06
1989-02-20,123.85
1989-02-21,123.22
1989-02-22,121.87
1989-02-23,120.85
1989-02-24,120.79
1989-02-27,119.42
1989-02-28,119.69
1989-03-01,120.77
1989-03-02,120.21
1989-03-03,121.29
1989-03-06,122.73
1989-03-07,123.31
1989-03-08,122.9
1989-03-09,123.14
1989-03-10,122.5
1989-03-13,123.12
1989-03-14,124.17
1989-03-15,125.19
1989-03-16,125.69
1989-03-17,123.87
1989-03-20,123.29
1989-03-21,124.64
1989-03-22,124.83
1989-03-23,125.16
1989-03-28,125.76
1989-03-29,125.69
1989-03-30,126.7
1989-03-31,127.11
1989-04-03,128.24
1989-04-04,128.07
1989-04-05,128.65
1989-04-06,128.29
1989-04-07,129.02
1989-04-10,129.72
1989-04-11,129.98
